id,Region,Country,Category,Subcategory,Global_Brand_Owner,pct_2015,pct_2016,pct_2017,Unit2015,Unit2016,Unit2017,Growth_pct_2015_2016,Growth_pct_2016_2017
BA68920B,WE,France,Apparel,Menswear,Gap Inc, The,0.4,0.3,0.3,40.7,37.7,36,-7.1,-6.1
47B83555,WE,Austria,Sportswear,Sportswear,H&M Hennes & Mauritz AB,10.5,10.5,10.4,100.3,100.9,103.6,0.9,0.8
1C327C6D,WE,Austria,Sportswear,Sportswear,adidas Group,8,9,9.1,75.9,86.9,90.3,14.7,2.2
11A638FC,WE,Austria,Sportswear,Sportswear,Nike Inc,4.7,5,5.1,45.2,48.2,50.2,6.8,2.3
409DD150,WE,Austria,Sportswear,Sportswear,Under Armour Inc,1,1.6,1.8,10,15.4,17.7,54.8,12.6
E6D32B95,WE,Austria,Sportswear,Sportswear,Skechers USA Inc,0.5,0.6,0.6,5,5.4,5.7,9.6,2.4
E5548B7F,WE,Austria,Sportswear,Sportswear,New Balance Athletic Shoe Inc,0.6,0.6,0.6,5.6,5.5,5.5,-1.9,-1.6
DC1B8B6D,WE,Austria,Sportswear,Sportswear,Inditex, Industria de Diseño Textil SA,0,0.2,0.4,0,2.2,4.2,0,90.4
E16EAAA3,WE,Austria,Sportswear,Sportswear,Asics Corp,0.5,0.4,0.4,4.4,3.9,3.9,-10.8,-3.7
06E51E6D,WE,Austria,Sportswear,Sportswear,Columbia Sportswear Co,0.2,0.2,0.2,1.8,2,2.3,13.5,11.4
6DA2E65F,WE,Austria,Sportswear,Sportswear,Lacoste SA,0,0,0,0,0,0,0,0
4F128841,WE,Denmark,Sportswear,Sportswear,adidas Group,12.3,13.6,14.1,78.6,91.8,100.7,16.8,7.8
387A65C3,WE,Denmark,Sportswear,Sportswear,Nike Inc,13,13.4,13.8,83.2,90.5,98.5,8.9,6.9
5CA761DA,WE,Denmark,Sportswear,Sportswear,H&M Hennes & Mauritz AB,6.2,6.8,7.1,39.9,46.1,50.5,15.7,7.5
5.24E+08,WE,Denmark,Sportswear,Sportswear,Asics Corp,5.3,5.1,5,34.1,34.5,35.7,1.2,1.7
30B5BEAE,WE,Denmark,Sportswear,Sportswear,New Balance Athletic Shoe Inc,0.1,0.1,0.1,0.9,0.9,1,3.1,3.3
EFA96198,WE,France,Sportswear,Sportswear,adidas Group,14.7,15.7,16,1,058.90,1,167.80,1,249.90,10.6,5.2
C2120640,WE,France,Sportswear,Sportswear,Nike Inc,13.7,13.9,13.9,987.5,1,031.90,1,086.00,4.8,3.4
BA6780C3,WE,France,Sportswear,Sportswear,Under Armour Inc,2.2,2.5,3.3,155.9,187.9,255.7,20.8,33.7
DCA982AD,WE,France,Sportswear,Sportswear,Asics Corp,3,3,3.2,213.1,226.9,249.4,6.8,8
7B8B7D1B,WE,France,Sportswear,Sportswear,New Balance Athletic Shoe Inc,0.7,0.8,0.8,53.9,56.7,60.5,5.5,4.9
8F35AF9B,WE,France,Sportswear,Sportswear,Columbia Sportswear Co,0.9,0.8,0.8,65.3,62.4,59.1,-4.3,-6.8
ACDBFF6F,WE,France,Sportswear,Sportswear,Mizuno Corp,0.5,0.5,0.5,36,38.7,42.5,7.9,7.7
3FE23E43,WE,France,Sportswear,Sportswear,Deckers Outdoor Corp,0.3,0.3,0.3,20.7,19.6,19.7,-4.7,-1.2
4F2E720E,WE,France,Sportswear,Sportswear,H&M Hennes & Mauritz AB,0.3,0.3,0.2,19.1,18.8,19,-1.3,-0.7
9B2C4865,WE,France,Sportswear,Sportswear,Skechers USA Inc,0.2,0.2,0.2,13.7,14.9,16.4,9,8.5
7945956E,WE,France,Sportswear,Sportswear,Iconix Brand Group Inc,0.2,0.2,0.2,14.4,14.4,14.7,0.3,0.2
DBEB555B,WE,Germany,Sportswear,Sportswear,adidas Group,12.4,14.6,16.3,1,342.90,1,620.30,1,898.30,21,15.1
A9149A5F,WE,Germany,Sportswear,Sportswear,Nike Inc,9.5,10,10,1,035.10,1,111.30,1,162.80,7.6,2.8
39A05A3C,WE,Germany,Sportswear,Sportswear,Asics Corp,2.3,2.3,2.3,247.3,256.5,264.6,4,1.4
F76028F5,WE,Germany,Sportswear,Sportswear,Skechers USA Inc,0.5,0.6,0.7,58.3,69.8,76.4,20,7.5
BE40D244,WE,Germany,Sportswear,Sportswear,Brooks Sports Inc,0.5,0.6,0.6,58.9,66.6,69,13.3,1.8
3FC883E6,WE,Germany,Sportswear,Sportswear,New Balance Athletic Shoe Inc,0.5,0.5,0.5,58.9,57.1,59.2,-2.8,2
143FC44F,WE,Germany,Sportswear,Sportswear,Under Armour Inc,0.3,0.4,0.5,32.3,45.5,53.2,41.3,14.9
1DDC99BA,WE,Germany,Sportswear,Sportswear,H&M Hennes & Mauritz AB,0.2,0.2,0.2,18.4,18.1,18.3,-1.3,-1
3A798C92,WE,Germany,Sportswear,Sportswear,Columbia Sportswear Co,0.1,0.1,0.1,14,13.9,14.3,0,1
DC320BBD,WE,Germany,Sportswear,Sportswear,American Apparel Inc,0.1,0.1,0.1,10.3,9.3,6.8,-9.8,-28.1
5FBBD9DE,WE,Germany,Sportswear,Sportswear,Lacoste SA,0,0,0,0,0,0,0,0
FF999FE4,WE,Greece,Sportswear,Sportswear,Nike Inc,34.1,36,36.8,216.2,232,243.7,7.6,3.2
12F43C16,WE,Greece,Sportswear,Sportswear,adidas Group,31.3,33.5,35.5,198.5,215.9,235.6,9,7.2
1542DB74,WE,Greece,Sportswear,Sportswear,New Balance Athletic Shoe Inc,2.4,2.4,2.4,15.1,15.4,15.8,2.2,1.4
95C530DA,WE,Greece,Sportswear,Sportswear,Columbia Sportswear Co,1.2,1.3,1.3,7.8,8.1,8.4,3.9,2.7
2628233E,WE,Greece,Sportswear,Sportswear,Asics Corp,1.4,1.2,1,8.9,7.5,6.8,-15.5,-11
2A295C8F,WE,Greece,Sportswear,Sportswear,Under Armour Inc,0,0,0.6,0,0,3.9,0,0
1215B34C,WE,Greece,Sportswear,Sportswear,Skechers USA Inc,0.5,0.5,0.4,3.2,2.9,2.9,-8,-3.9
2061D998,WE,Greece,Sportswear,Sportswear,Champion Europe SpA,0.3,0,0,2.2,0,0,0,0
3F671DEB,WE,Italy,Sportswear,Sportswear,Nike Inc,12.9,13.6,13.7,850.8,909.2,938.7,7.1,1.5
A6FA5A1C,WE,Italy,Sportswear,Sportswear,adidas Group,9.9,11.1,10.9,655.7,738.5,748.8,12.9,-0.4
8A79BF4D,WE,Italy,Sportswear,Sportswear,Mizuno Corp,2,2,2.1,130.2,133.5,142,2.8,4.6
E275C861,WE,Italy,Sportswear,Sportswear,Fila Holding SpA,1.4,1.4,1.5,91.6,95.4,101.6,4.4,4.6
C6576BFE,WE,Italy,Sportswear,Sportswear,Asics Corp,1.3,1.2,1.2,86.1,83.2,82.2,-3.1,-2.9
329D5FF6,AP,China,Apparel,Childrenswear,adidas Group,0.8,0.9,1.1,176.9,211.4,289.4,27.5,39.1
734C1B4D,AP,China,Apparel,Childrenswear,Anta (China) Co Ltd,0.5,0.5,0.5,111.5,122.9,130.5,17.6,7.8
ABB7D30A,AP,China,Apparel,Childrenswear,Nike Inc,0.5,0.5,0.5,102.2,115.7,127.1,20.8,11.6
4415DE2C,AP,China,Apparel,Childrenswear,H&M Hennes & Mauritz AB,0.4,0.4,0.4,98.5,101.9,114.5,10.3,14.2
D09F6231,AP,China,Apparel,Childrenswear,Gap Inc, The,0.4,0.4,0.3,90,93.4,82.7,10.7,-10.1
AF73E2C1,AP,China,Apparel,Childrenswear,Inditex, Industria de Diseño Textil SA,0.2,0.2,0.2,38.6,46,56.1,27.2,23.7
CD68BF0B,AP,China,Apparel,Childrenswear,Li Ning Co Ltd,0.2,0.2,0.2,40.8,42.4,44.6,10.7,7
99968497,AP,China,Apparel,Menswear,adidas Group,1.4,1.5,1.9,1,078.50,1,167.20,1,510.60,15.5,31.4
25CC3F02,AP,China,Apparel,Menswear,Nike Inc,1.5,1.6,1.6,1,162.40,1,239.10,1,293.20,13.7,6
0D874A98,AP,China,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,0.7,0.8,0.9,520.4,608.6,727.1,24.8,21.3
9.73E+64,AP,China,Apparel,Menswear,Anta (China) Co Ltd,0.7,0.8,0.8,527.7,578.3,657.3,16.9,15.4
3461A273,AP,China,Apparel,Menswear,Li Ning Co Ltd,0.5,0.6,0.6,407.2,429.9,461.1,12.6,8.9
F35093F2,AP,China,Apparel,Menswear,H&M Hennes & Mauritz AB,0.4,0.4,0.5,338.9,345.7,375.5,8.8,10.3
56CCA546,AP,China,Apparel,Menswear,Fila Holding SpA,0.2,0.3,0.3,159.6,197.4,255,31.9,31.2
44549A5A,AP,China,Apparel,Menswear,Columbia Sportswear Co,0.2,0.2,0.2,185.1,179.7,186.5,3.6,5.4
BB7410FC,AP,China,Apparel,Menswear,New Balance Athletic Shoe Inc,0.1,0.1,0.1,94.6,110.4,103.4,24.5,-4.9
85B950D6,AP,China,Apparel,Menswear,Gap Inc, The,0.1,0.1,0.1,80.7,81,70.3,7.1,-11.9
CE368BAE,AP,China,Apparel,Womenswear,Inditex, Industria de Diseño Textil SA,0.8,0.9,1.1,1,062.00,1,237.00,1,478.90,24.3,21.4
BC64F463,AP,China,Apparel,Womenswear,adidas Group,0.6,0.7,0.9,816.7,892.9,1,184.10,16.7,34.7
B88C83A0,AP,China,Apparel,Womenswear,H&M Hennes & Mauritz AB,0.6,0.6,0.6,769.8,788.4,871,9.3,12.2
AD1D3BD1,AP,China,Apparel,Womenswear,Nike Inc,0.3,0.4,0.4,432,460.5,486.7,13.7,7.3
480C4193,AP,China,Apparel,Womenswear,Anta (China) Co Ltd,0.3,0.3,0.3,361,405.5,472.1,19.8,18.2
38E25485,AP,China,Apparel,Womenswear,Li Ning Co Ltd,0.2,0.2,0.2,264.3,269.4,277.8,8.7,4.7
1124FEFC,AP,China,Apparel,Womenswear,Fila Holding SpA,0.1,0.1,0.1,97.1,121.6,159,33.6,32.8
8A0F8886,AP,China,Footwear,Children's Footwear,Nike Inc,3.1,3.7,3.8,219.1,266.1,296.7,29.6,13.2
A374159E,AP,China,Footwear,Children's Footwear,adidas Group,1.6,2,2.9,113.6,144.5,231.6,35.7,62.8
F6ACBD74,AP,China,Footwear,Children's Footwear,Anta (China) Co Ltd,0.7,0.7,0.8,46.4,52.9,62.7,21.8,20.4
2FB49E03,AP,China,Footwear,Children's Footwear,New Balance Athletic Shoe Inc,0.8,0.8,0.7,55.7,61.3,56.9,17.5,-5.7
7B5B44C5,AP,China,Footwear,Children's Footwear,Li Ning Co Ltd,0.6,0.6,0.6,42,44,46.5,11.7,7.2
8E7B0E34,AP,China,Footwear,Children's Footwear,Fila Holding SpA,0.1,0.1,0.1,5.4,7.3,10.2,45.4,41.4
59FBAE7C,AP,China,Footwear,Children's Footwear,Deckers Outdoor Corp,0.1,0.1,0.1,8.1,8.8,9.6,15.2,11.4
5FF3AB4E,AP,China,Footwear,Children's Footwear,Skechers USA Inc,0,0,0,0,0,0,0,0
0ED1927D,AP,China,Footwear,Men's Footwear,Nike Inc,9.3,11.3,12.1,1,958.10,2,316.10,2,587.10,26.2,13.4
48F3E96D,AP,China,Footwear,Men's Footwear,adidas Group,6.7,8.1,10.7,1,409.20,1,663.70,2,276.40,26,39
01C58602,AP,China,Footwear,Men's Footwear,Anta (China) Co Ltd,2.6,2.8,2.9,537.3,566.9,625.1,12.6,12
BE1C03E5,AP,China,Footwear,Men's Footwear,Li Ning Co Ltd,1.8,2.1,2.3,387.9,427.1,490.2,17.5,16.5
16B4B138,AP,China,Footwear,Men's Footwear,New Balance Athletic Shoe Inc,2.1,2.4,2.1,438.3,484.4,458,17.9,-4
8BC76A56,AP,China,Footwear,Men's Footwear,Fila Holding SpA,0.7,0.8,1,137.5,165.2,205.9,28.3,26.5
3AC0B465,AP,China,Footwear,Men's Footwear,Asics Corp,0.2,0.2,0.3,31.9,40.6,54.3,35.7,35.9
5E5FD0B1,AP,China,Footwear,Men's Footwear,Columbia Sportswear Co,0.2,0.2,0.2,43.8,45.1,50,10,12.4
EC89D9F7,AP,China,Footwear,Men's Footwear,Inditex, Industria de Diseño Textil SA,0.2,0.2,0.2,36.2,41.4,48.7,22.2,19.5
138FF8ED,AP,China,Footwear,Men's Footwear,Deckers Outdoor Corp,0.1,0.1,0.1,21.2,22.9,24.9,15,10.4
5D68BDFB,AP,China,Footwear,Men's Footwear,H&M Hennes & Mauritz AB,0.1,0.1,0.1,20.2,21.5,24.1,13.4,13.9
FF108B73,AP,China,Footwear,Men's Footwear,Skechers USA Inc,0,0,0,0,0,0,0,0
795BE95A,AP,China,Footwear,Men's Footwear,Lacoste SA,0,0,0,0,0,0,0,0
8E9A8EE6,AP,China,Footwear,Women's Footwear,Nike Inc,4.3,5.6,6.1,1,239.00,1,491.80,1,677.70,28.5,14.2
E5B10DFB,AP,China,Footwear,Women's Footwear,adidas Group,1.7,2.1,2.7,501.3,561.1,746.6,19.4,35.1
AD30561E,AP,China,Footwear,Women's Footwear,Anta (China) Co Ltd,1.4,1.6,1.8,416.1,436.9,479.3,12,11.4
D2B8D9FB,AP,China,Footwear,Women's Footwear,New Balance Athletic Shoe Inc,1.4,1.6,1.4,390.6,421,388.4,15,-6.3
D7A6F7BF,AP,China,Footwear,Women's Footwear,Li Ning Co Ltd,1,1.1,1.1,289.7,292.6,310.3,7.8,7.7
7E4F9873,AP,China,Footwear,Women's Footwear,Deckers Outdoor Corp,0.7,0.7,0.7,203.2,190.4,189.7,0,1.1
4067A0D6,AP,China,Footwear,Women's Footwear,Fila Holding SpA,0.4,0.5,0.5,101.1,120,147.7,26.7,24.9
1AF40E63,AP,China,Footwear,Women's Footwear,Inditex, Industria de Diseño Textil SA,0.2,0.3,0.3,64.7,74.4,87.6,22.6,19.6
78015DAE,AP,China,Footwear,Women's Footwear,H&M Hennes & Mauritz AB,0.1,0.1,0.1,32.1,34.7,39.6,15.5,15.8
CCC94DA5,AP,China,Footwear,Women's Footwear,Columbia Sportswear Co,0.1,0.1,0.1,28.4,28.8,31.1,8,9.9
789920DF,AP,China,Footwear,Women's Footwear,Skechers USA Inc,0,0,0,0,0,0,0,0
DA776C9A,AP,China,Sportswear,Sportswear,Nike Inc,19.3,21,20.8,5,178.30,5,952.50,6,532.00,22.6,11.4
64CF2A14,AP,China,Sportswear,Sportswear,adidas Group,15.5,16.5,20.1,4,150.60,4,695.70,6,309.10,20.7,36.4
86AA5BC5,AP,China,Sportswear,Sportswear,Anta (China) Co Ltd,7.8,7.9,8,2,083.70,2,245.30,2,509.90,15,13.5
D48E162B,AP,China,Sportswear,Sportswear,Li Ning Co Ltd,5.4,5.4,5.3,1,456.50,1,528.90,1,656.10,12,10
372D4825,AP,China,Sportswear,Sportswear,New Balance Athletic Shoe Inc,3.9,4.1,3.4,1,040.70,1,150.90,1,076.70,18,-5
CCA9323C,AP,China,Sportswear,Sportswear,Fila Holding SpA,2,2.3,2.6,534.8,650.7,826.6,29.8,29
3B9441E9,AP,China,Sportswear,Sportswear,Columbia Sportswear Co,1.3,1.2,1.1,341.5,336.1,354.1,5,7
EE74E2CE,AP,China,Sportswear,Sportswear,Under Armour Inc,0.2,0.3,0.4,45,83.7,119.5,98.5,45
464D1B6F,AP,China,Sportswear,Sportswear,Asics Corp,0.3,0.3,0.4,70.7,86.1,112,30,32
93DD366A,AP,China,Sportswear,Sportswear,Skechers USA Inc,0,0,0,0,0,0,0,0
4B0BB1E2,AP,China,Apparel,Childrenswear,H&M Hennes & Mauritz AB,2.9,2.9,2.9,9,9.3,9.5,3.1,2.3
482BF1B3,AP,China,Apparel,Childrenswear,Inditex, Industria de Diseño Textil SA,1.6,1.7,1.8,5,5.5,5.8,9.4,6.4
3.42E+07,AP,China,Apparel,Childrenswear,adidas Group,1.4,1.5,1.5,4.2,4.6,4.9,9.4,7
CEF0B0A6,AP,China,Apparel,Childrenswear,Nike Inc,0.8,1,1.2,2.7,3.2,3.8,21.5,17
B0304390,AP,China,Apparel,Childrenswear,Columbia Sportswear Co,0.1,0.2,0.2,0.4,0.5,0.5,10.7,7.9
F692EB61,AP,China,Apparel,Childrenswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0
243A6EDE,AP,China,Apparel,Menswear,adidas Group,4.4,4.6,4.9,102.3,106.9,111.2,4.7,4.2
243EF368,AP,China,Apparel,Menswear,Nike Inc,3.2,3.5,3.8,74.2,80.5,87.7,8.5,9.3
A8C7F759,AP,China,Apparel,Menswear,Fila Holding SpA,1.7,1.7,1.7,39.7,39.9,38.6,0.6,-3.2
885C3F20,AP,China,Apparel,Menswear,H&M Hennes & Mauritz AB,1.3,1.4,1.4,31.6,32.6,31.8,3.5,-2.3
7D1A9B4F,AP,China,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,1.1,1.2,1.3,26.8,27.7,29.2,3.8,5.6
7ECC9718,AP,China,Apparel,Menswear,Columbia Sportswear Co,0.6,0.6,0.6,13.1,13.5,14.1,3.3,4.2
C04887AB,AP,China,Apparel,Menswear,American Eagle Outfitters Inc,0.3,0.3,0.3,6.8,7.1,7.4,5.1,4.4
DA18F6E1,AP,China,Apparel,Menswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0
C6F73EAA,AP,China,Apparel,Womenswear,H&M Hennes & Mauritz AB,3.7,3.8,3.7,128,130.5,125.3,2,-3.8
E5AA398B,AP,China,Apparel,Womenswear,Inditex, Industria de Diseño Textil SA,1.9,1.9,2,64.5,65,66.6,0.9,2.7
72C88C76,AP,China,Apparel,Womenswear,Nike Inc,1.6,1.6,1.7,54.4,56.2,58.3,3.5,4
4678DFEA,AP,China,Apparel,Womenswear,adidas Group,1.6,1.6,1.7,53.6,55.8,57.9,4.4,3.9
67C6F8F9,AP,China,Apparel,Womenswear,Fila Holding SpA,0.9,0.9,0.8,29.4,29.6,28.6,0.9,-3.2
9C808C0F,AP,China,Apparel,Womenswear,American Eagle Outfitters Inc,0.3,0.3,0.3,9.4,9.6,9.8,1.9,2.8
6F026D7D,AP,China,Apparel,Womenswear,Columbia Sportswear Co,0.1,0.2,0.2,5,5.2,5.3,3,2.4
C6F8FF4F,AP,China,Apparel,Womenswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0
4B65018C,AP,China,Footwear,Children's Footwear,Nike Inc,9.6,10,10.4,6.8,7.5,8.1,9.8,7.8
EB1FB25F,AP,China,Footwear,Children's Footwear,adidas Group,8.9,9,9.2,6.3,6.8,7.1,6.7,5.7
79D3245A,AP,China,Footwear,Children's Footwear,Skechers USA Inc,3.8,3.8,3.7,2.7,2.8,2.9,4.8,2.1
267A5AB3,AP,China,Footwear,Children's Footwear,New Balance Athletic Shoe Inc,2.3,2.3,2.3,1.7,1.7,1.8,3.8,1.3
F729921B,AP,China,Footwear,Children's Footwear,Inditex, Industria de Diseño Textil SA,1.2,1.1,1.1,0.8,0.9,0.9,4.1,3.5
0B2BF06E,AP,China,Footwear,Children's Footwear,H&M Hennes & Mauritz AB,1,1.1,1,0.7,0.8,0.8,13.1,-2.7
18DED021,AP,China,Footwear,Children's Footwear,Columbia Sportswear Co,0.9,0.9,0.9,0.7,0.7,0.7,5.8,-2.4
5C7B0BFF,AP,China,Footwear,Children's Footwear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0
9F351EEA,AP,China,Footwear,Men's Footwear,Nike Inc,8.2,8.5,8.8,109.3,116.7,121.5,6.9,4.4
C441A90B,AP,China,Footwear,Men's Footwear,adidas Group,7.7,7.8,8.2,102.2,106.8,113.7,4.6,6.8
7545163C,AP,China,Footwear,Men's Footwear,Skechers USA Inc,6.3,6.1,5.9,83.6,83.7,81.8,0.3,-2.1
84EBAA90,AP,China,Footwear,Men's Footwear,New Balance Athletic Shoe Inc,2.1,2.1,2.1,27.6,28.3,28.8,2.8,1.7
92F86310,AP,China,Footwear,Men's Footwear,Fila Holding SpA,1.7,1.7,1.7,22.4,23.1,23.3,3.2,1.2
302AAD0D,AP,China,Footwear,Men's Footwear,Columbia Sportswear Co,1.3,1.3,1.3,17,17.4,17.7,2.4,2.1
5A8F5631,AP,China,Footwear,Men's Footwear,H&M Hennes & Mauritz AB,0.4,0.4,0.4,5,5.5,5.3,8.2,-3.2
ADDB007F,AP,China,Footwear,Men's Footwear,Inditex, Industria de Diseño Textil SA,0.3,0.3,0.3,4.2,4.4,4.5,3.6,3.4
BDC33B15,AP,China,Footwear,Women's Footwear,Nike Inc,4.4,4.7,4.9,94.8,100.9,104.5,6.5,3.8
F9FED968,AP,China,Footwear,Women's Footwear,adidas Group,4,4.1,4.5,86.4,89.9,94.8,4.2,5.7
D142AB74,AP,China,Footwear,Women's Footwear,Skechers USA Inc,2.5,2.5,2.5,54.5,54.8,54,0.6,-1.2
E17210CC,AP,China,Footwear,Women's Footwear,New Balance Athletic Shoe Inc,1,1,1.1,22.1,22.7,23,2.5,1.7
07644EE9,AP,China,Footwear,Women's Footwear,Fila Holding SpA,0.8,0.7,0.7,18.2,15.8,15,-13,-4.9
2C4A051E,AP,China,Footwear,Women's Footwear,Columbia Sportswear Co,0.5,0.6,0.6,11.8,12.1,12.5,2.4,3.6
97BFC08D,AP,China,Footwear,Women's Footwear,H&M Hennes & Mauritz AB,0.5,0.6,0.6,11.6,12.2,11.8,4.9,-3.1
67FA6EFF,AP,China,Footwear,Women's Footwear,Inditex, Industria de Diseño Textil SA,0.5,0.5,0.5,11,11.1,11.4,1.2,3.1
18238BF9,AP,China,Footwear,Women's Footwear,American Eagle Outfitters Inc,0.1,0.1,0.1,2.5,2.6,2.6,5.3,2.7
4B9140E4,AP,China,Sportswear,Sportswear,Nike Inc,20.3,20,19.1,350.6,374.3,394.2,6.9,5.6
A75A714B,AP,China,Sportswear,Sportswear,adidas Group,20.7,20,19,357.3,373.4,392.4,4.6,5.3
3AE8E3AB,AP,China,Sportswear,Sportswear,Skechers USA Inc,8.1,7.6,6.7,140.8,141.3,138.6,0.5,-1.7
62A17013,AP,China,Sportswear,Sportswear,Fila Holding SpA,6.4,5.8,5.1,109.7,108.5,105.5,-1,-2.5
0BD16478,AP,China,Sportswear,Sportswear,New Balance Athletic Shoe Inc,3,2.8,2.6,51.4,52.8,53.5,2.7,1.7
06D33CCE,AP,China,Sportswear,Sportswear,Columbia Sportswear Co,2.9,2.8,2.6,50.4,51.8,53.3,3,3.1
7.27E+07,AP,China,Sportswear,Sportswear,Asics Corp,0,0,0,0.6,0.5,0.5,-12.2,-5.1
5D6524CA,AP,India,Apparel,Childrenswear,Nike Inc,0.1,0.1,0.1,5.6,6,7.2,11.1,18
68D0EDE5,AP,India,Apparel,Childrenswear,adidas Group,0.1,0.1,0.1,3.8,4,4.6,10,12
669C8890,AP,India,Apparel,Menswear,Nike Inc,0.2,0.2,0.2,37.1,39.7,46.9,12.1,15.3
EA115E9A,AP,India,Apparel,Menswear,adidas Group,0.2,0.2,0.2,39.6,40.7,45.7,7.9,9.4
8523686E,AP,India,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,0.2,0.2,0.2,29,32.5,39.9,17.5,19.7
4A5F3026,AP,India,Apparel,Menswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0
6695B29C,AP,India,Apparel,Womenswear,Inditex, Industria de Diseño Textil SA,0.7,0.8,0.8,113.4,128.7,159.8,19,21
49F1415B,AP,India,Apparel,Womenswear,Nike Inc,0.1,0.1,0.1,16.4,18.2,22.3,16.2,19.4
18084947,AP,India,Apparel,Womenswear,adidas Group,0.1,0.1,0.1,17.4,18.1,20.7,9.2,11.8
26DAD08D,AP,India,Footwear,Children's Footwear,adidas Group,1.2,1.2,1.1,11.3,11.8,13.5,9.6,11
F025F45B,AP,India,Footwear,Children's Footwear,Nike Inc,1.2,1.1,1,11,11.3,12.5,7.3,7.9
C7D671EE,AP,India,Footwear,Children's Footwear,Fila Holding SpA,0.1,0.1,0.2,0.7,1.4,2.2,103,50.8
798DB092,AP,India,Footwear,Men's Footwear,adidas Group,3,2.9,2.8,126.3,128.9,146.4,7,10.7
479996FA,AP,India,Footwear,Men's Footwear,Nike Inc,1.5,1.4,1.3,61,60.5,66.7,4,7.5
C2E114F6,AP,India,Footwear,Men's Footwear,Fila Holding SpA,0.5,0.5,0.5,22.6,23.1,25.9,7.5,9
4E207AD5,AP,India,Footwear,Women's Footwear,adidas Group,2.2,2,1.9,52.4,54.7,62.9,9.6,12.1
D5A8BC26,AP,India,Footwear,Women's Footwear,Nike Inc,1.8,1.6,1.5,42.9,43.8,49.9,7.1,11.1
6C0B8A1B,AP,India,Footwear,Women's Footwear,Fila Holding SpA,0.3,0.3,0.3,7.9,8.6,10.6,14.5,20.1
2D1FEBCB,AP,India,Sportswear,Sportswear,adidas Group,5.5,5,4.5,259.9,268.1,305.2,8.1,11
AC2493CE,AP,India,Sportswear,Sportswear,Nike Inc,3.8,3.4,3.1,177.6,183,209.6,8,11.6
E957E910,AP,India,Sportswear,Sportswear,Fila Holding SpA,0.7,0.7,0.6,33.4,35.8,42.1,12.4,14.8
89B36067,AP,Indonesia,Apparel,Childrenswear,Inditex, Industria de Diseño Textil SA,2.4,2.4,2.4,19,21.6,23.9,12.7,11
ED36B2A2,AP,Indonesia,Apparel,Childrenswear,Gap Inc, The,0.6,0.6,0.6,4.6,5.1,5.6,10.7,8.9
04AE78EA,AP,Indonesia,Apparel,Childrenswear,adidas Group,0.2,0.2,0.2,1.6,1.7,1.9,6.4,7.5
CDDC0F33,AP,Indonesia,Apparel,Childrenswear,Nike Inc,0.1,0.1,0.1,1.1,1.2,1.3,10.8,12
504E3CBF,AP,Indonesia,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,0.8,0.8,0.8,23,24,27,3.6,12.4
6333291C,AP,Indonesia,Apparel,Menswear,adidas Group,0.7,0.6,0.6,17.9,18.5,20.4,2.7,10.6
92558FBB,AP,Indonesia,Apparel,Menswear,Nike Inc,0.2,0.2,0.2,6.2,7.1,7.7,13.4,9
43262950,AP,Indonesia,Apparel,Menswear,Gap Inc, The,0.1,0.1,0.1,3,3.1,3.3,3.6,4.4
EAC4BDB6,AP,Indonesia,Apparel,Menswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0
8E224DC8,ME,Egypt,Apparel,Childrenswear,Inditex, Industria de Diseño Textil SA,0.3,0.3,1.4,0.7,0.6,1.7,18.8,404.9,,
F44B170B,ME,Egypt,Apparel,Childrenswear,Gap Inc, The,0.9,1.2,1.1,2.1,2.2,1.3,40.4,5.3,,
249BFD83,ME,Egypt,Apparel,Childrenswear,Nike Inc,0.9,0.8,0.7,1.9,1.4,0.8,-0.8,5.4,,
167574DE,ME,Egypt,Apparel,Childrenswear,H&M Hennes & Mauritz AB,0.8,0.7,0.6,1.8,1.3,0.7,-7.2,-3.6,,
05DE8163,ME,Egypt,Apparel,Childrenswear,Iconix Brand Group Inc,0.3,0,0,0.6,0,0,0,0,,
DFF750D5,ME,Egypt,Apparel,Childrenswear,Tommy Hilfiger Group,0,0,0,0,0,0,0,0,,
04669A19,ME,Egypt,Apparel,Menswear,Inditex, Industria de Diseño Textil SA,2.3,2,1.5,17.9,13.7,8.6,0.8,12.8,,
3E7A9B45,ME,Egypt,Apparel,Menswear,Nike Inc,1.4,1.2,0.9,10.7,8.2,5.1,0.5,11.1,,
C6CEAEF8,ME,Egypt,Apparel,Menswear,adidas Group,0.6,0.6,0.5,5,4.1,2.7,7.7,18.6,,
B048D89E,ME,Egypt,Apparel,Menswear,Gap Inc, The,0.4,0.3,0.3,3.1,2.4,1.6,0.7,22.6,,
D5A0EB06,ME,Egypt,Apparel,Menswear,H&M Hennes & Mauritz AB,0.4,0.3,0.2,2.9,2.2,1.4,-1.3,16.2,,
